distance
1.5312514592909336
1.5318118092153417
1.5559075414089751
1.590144672579894
1.712873089263792
1.757903971627879
1.7601842774263619
1.7688827466625485
2.045035783805599
2.3700365580071523
2.779076777049134
2.7794926672598166
2.781221462246505
2.863385856285707
2.8981931604625624
3.111931584191152
4.963675115511082
4.963686821471196
4.96444373102122
4.966086612777688
8.578451123138507
35.2454925302367
36.89231944594908
38.077265983490705
38.22750605138059
